followers,following,follower_following_ratio,public_repos,gh_impact,name_h,Team type
0.0,1.0,0.0,22.0,1.0,Iex3qD9AKLm7F2Vw5XLd9Q/o50SBIIbeIdGLCgH091R1A,human
9.0,3.0,2.6666666666666665,25.0,1.0,IfKLpnTvprG8LFfu-RcJ1Q/RK6OkdW2qSGVmldFzP-QyA,human
3.0,1.0,1.0,10.0,0.0,IftpS7wXN4a57MP0DLRRTg/7-cCPWupjIMxnNJ_ieshbw,human
11.0,27.0,1.2813186813186812,49.0,2.0,IgfMY_X32zJCqwjAP2X-vA/H6HXQN_EDqnBIZEPsF6JPA,human
119.0,76.0,4.779857397504456,99.0,6.0,IgiXUhgOGOz-HPn2MfHNlw/w6Mga86fpCFkWJj77Zfu0g,human
5.0,3.0,2.5,46.0,0.0,IgjtwV8O7vWikisiqsGdDA/Al_l0EeRrtfDoqy5apLSZg,human
4.0,7.0,3.2,58.0,3.0,IgpsKzrT7FO17dglWUkdgA/6hEGXJnZSF_H_gOqG2aMIA,human
0.0,0.0,0.0,7.0,0.0,Ih-r8MMQH1Qb_tF0OnDLCw/s5VyCQRAvph4mmqH44pCjA,human
24.0,4.0,8.666666666666668,41.0,2.0,IhLn04lYr5sfHnoSRmHvig/5zmkJ-xqu8wvyJHcIF8xHw,human
346.0,243.0,6.0419683257918555,244.0,11.0,Ii3NA67ZQ6hnbcgOJCekDQ/X-BRU7d3JRVNE8dnWpnGdQ,human
0.0,0.0,0.0,25.0,0.0,Ii3xE3eOGUBf-jteb56F0A/HLJICg_U1NUlGAaIFcp7Zw,human
35.0,41.0,5.275,80.0,3.0,IiEogGSEviDpcPb61Un3CQ/xWND6tMGgoEK016nmZY68A,human
486.0,1005.0,19.074734524734524,1479.0,40.0,IiUao8vA_zm_uEIVVLI-Sw/91ya8vlSP8qgwCllH_6BSw,human
56.0,154.0,1.3594771241830066,292.0,10.0,Ii_uphpXn6TlG6qZ61FOJA/byGtAk14WciLbDV2Ob_bhQ,human
0.0,1.0,0.0,10.0,0.0,Iil_SojlajNnHpvcAitKTA/Ki2jpozRcPMpnn1E-bLlXQ,human
2.0,4.0,0.0,3.0,0.0,IiqrsGjiBE29hzeI1N9vZg/kSq8mBbZp2AOY58lXhG8gQ,human
5.0,6.0,1.6666666666666665,15.0,0.0,IixMyltil28Fx-eDCpUWwg/JqhtATlFXeSin1rhIwn9Ow,human
1.0,0.0,0.0,7.0,1.0,Ij0ri4vtgiyaHJ70iWbcsw/ahHVYeStPEoTmg1nkqQq3Q,human
3.0,2.0,0.5,38.0,0.0,IjQsHLc04vQ6MECDJi2RIQ/52dZzE9jrNF2U7yDBJIu1Q,human
0.0,0.0,0.0,37.0,1.0,Ijhy-ur1E3TrG_NZYUhcHg/aCJjkid2MWlf2lu8W51F3g,human
5.0,2.0,2.5,27.0,0.0,IjiWnh9qHBQcHexdK07tgA/t7pqcAvbH6w5NjCSm604FQ,human
5.0,5.0,5.0,35.0,3.0,Ik53NHeu-3PgzkB9o95saw/MikCETZ4XeUsHhjU_LhVHQ,human
53.0,23.0,16.71153846153846,62.0,4.0,IkIF6dYvYKupcYspEAB18w/mK2OhmPK6yOlkqpjsUrcxA,human
0.0,0.0,0.0,5.0,0.0,IkehzjXbXc7T8xXgoCgmUw/Xo_5v1W6NQgZnSLphBKb5g,human
2.0,1.0,0.0,36.0,1.0,Ikg2ELBCQ3tVThuYvF2laA/-NXwy9_H5AbaaaIHVeaRdg,human
0.0,1.0,0.0,29.0,0.0,Ikg2ELBCQ3tVThuYvF2laA/1I--5UdgyfjxOan89ICgbQ,human
0.0,1.0,0.0,33.0,0.0,Ikg2ELBCQ3tVThuYvF2laA/1ttOPC6j-wf4mqeGlpJciQ,human
0.0,1.0,0.0,23.0,0.0,Ikg2ELBCQ3tVThuYvF2laA/gWknCftoXfh9dGhj5Zfa3A,human
160.0,798.0,2.500284679089027,1588.0,22.0,IkxN6EfbU81ZypnyzcQoCQ/r8I-DAd0YFNDjMhSZ1XHgg,human-bot
19.0,131.0,0.40359094457455114,642.0,8.0,IkxN6EfbU81ZypnyzcQoCQ/uidwVvzWflMu_Pg88kg1_g,human-bot
94.0,102.0,8.626666666666667,301.0,4.0,Il-kkQOTcufdb0HcGOsSxg/Jt2LcC8eNRhA3kDLDOnf-w,human
44.0,37.0,7.16,73.0,1.0,Il-kkQOTcufdb0HcGOsSxg/iGhWqJ3A3ifJuGZ7Gv3AMg,human
0.0,0.0,0.0,53.0,1.0,IlUCQOBmTeGJTabj5DXU2w/y_fjgLhxXRKNZQG5IvjYZQ,human
5.0,2.0,2.5,77.0,2.0,IlX5wULlujh5d4hcRBuy-Q/m5hlAr7veTNFVKdAOSrYDQ,human
29.0,113.0,0.9595454545454546,109.0,8.0,IlXcoZPDhuyXogbydmlRIg/m2_hGudZXrVa8TmXxgcjJg,human
79.0,33.0,3.971428571428572,297.0,3.0,Ilu3t9K6mbyefpvLQmfMrQ/uGouhNL2igXU6XinFrKBYA,human
79.0,33.0,3.971428571428572,297.0,3.0,Ilu3t9K6mbyefpvLQmfMrQ/ukepn2yrIBUD1G72nUC9cw,human
0.0,0.0,0.0,14.0,0.0,ImE5pSwSpC_lBsPBFsnlbw/ysIQB3RWQL3f2dH1V6RfEw,human
101.0,669.0,0.33309359237810565,347.0,23.0,ImzwzFwm9jdAR8tamUhtgw/qpBPsnDlSZiae8fOt8RbtA,human
16.0,13.0,3.666666666666667,40.0,1.0,In4fGWsTifF6Ib4UBomIiQ/UEPg9SII8apAFvr4T3omqA,human
0.0,0.0,0.0,16.0,0.0,InCWwPWTZ_Uf0xOKYrjKvA/Cqn-u00m95L_L5JPkDqbew,human
9.0,4.0,4.5,23.0,2.0,InZxCiPFci-4F4iFdTf9YA/dtEAitMOkigoyXuxEMFk_g,human
9.0,15.0,0.5,260.0,3.0,InnTrqTDBE570ORiIEFRNg/J8jpTAr5oYsPgARAutupkw,human
0.0,1.0,0.0,4.0,0.0,IoHxuqEN8pI1iF4nV9z03g/yg262SqHSy9ptUkpM4eSXg,human
1.0,0.0,0.0,3.0,0.0,IoxRQ5ITTWmvx751rpxqsw/SFp2EU4Wrd8YC0qsSpkLWw,human
2.0,53.0,0.03773584905660377,143.0,6.0,Ip6gSdgoR_vYrsANd4qULQ/r9CKo6cy7_52w3dy7EGtIA,human
27.0,29.0,1.8605769230769234,63.0,2.0,IpMeVrEdltO1zgHCFn3PQw/1nSPanZ_4d9Xul5jkEzQzg,human
2.0,3.0,0.6666666666666666,15.0,0.0,Iphc2A5z2_r1xyKIzA4e5w/EtY-URQtYxBmrDuPMzdEMw,human
5.0,296.0,0.01694915254237288,133.0,6.0,IprdGuPkItZxaw2e3_YXKg/akFB3HDW8OL7qzFr7V0qig,human
0.0,5.0,0.0,61.0,1.0,Iput0s8_LPvasQTIhOmp7g/p8HydCeDkoyeJMEuQM_H6w,human
0.0,0.0,0.0,2.0,0.0,IqJl3HBRTku-EZB-6_feKw/Oc4aYxNBOHjw4u20zFBBaQ,human
18.0,50.0,0.9757437070938215,103.0,4.0,IqZjGMH2GfWozdEQkxO7_Q/iiJDFQQPIkl3YsrMhsslZQ,human
13.0,26.0,0.5652173913043478,80.0,3.0,IqZjGMH2GfWozdEQkxO7_Q/qro02fB7_HfCiDo20uLtuw,human
13.0,26.0,0.5652173913043478,80.0,3.0,IqZjGMH2GfWozdEQkxO7_Q/vbAfiFuN0Ga327REx7zgYQ,human
5.0,55.0,0.37681159420289856,78.0,3.0,Iqo5yc6T4Oy08Cz3c5K5mw/E8CMBJMKkJ512rQVJB_FjQ,human
13.0,393.0,0.03053435114503817,170.0,8.0,IqtSg5_SiljBJLJkmMfuaQ/eusCK6k6wvtuE6CqtPVvxw,human
1.0,4.0,1.0,26.0,2.0,IrAP8mPhlrb-4P_-jdZtQA/aKcshjcLYJp3lpo3R7HQzA,human
4.0,5.0,0.4,29.0,0.0,IsLnrDdxk7qRY9TXQ2LakA/XcRaeEl-pJXD_c0-3DPiQw,human
9.0,14.0,1.4444444444444444,25.0,0.0,IspHn5I2QLBN6eYrTJcHfw/Xe2RjxjUbH6HycbDkH1iaA,human
2.0,4.0,0.0,13.0,1.0,IsslcKO5Mds3t1RlFDmD7A/6KzGOx4jjzJVyQDu03JUuA,human
2.0,4.0,0.0,14.0,1.0,IsslcKO5Mds3t1RlFDmD7A/8h2h_-h1zcg-RNgtcuws3A,human
2.0,4.0,0.0,14.0,1.0,IsslcKO5Mds3t1RlFDmD7A/mXZcUYwe4M9RMJoSvyU8jw,human
0.0,0.0,0.0,10.0,0.0,It0HmpmUDPJLMXPtU83X3Q/dKvNHzAp7rxyWuOlVQHB5A,human
2.0,1.0,2.0,7.0,1.0,It7uPN-O2EqRmm0Ms_KIzw/oHWucmtwn_xpBSbi0HDiTg,human
1.0,6.0,1.0,43.0,1.0,ItIfKcX_pFJgMDMlTTHEwQ/fft_EUWExpop2PL38McwaA,human
3.0,5.0,3.0,72.0,3.0,ItKXwlxNNgIWfg07Pf6nfg/WQX0hKSNa3DVf8GJlFGamg,human
208.0,617.0,2.6668557868148226,583.0,12.0,ItaoTAewq0THp2jkGCHLhQ/RBlDGM65Cc-ixRhuB28PDQ,human
45.0,211.0,3.778370299072321,147.0,9.0,ItaoTAewq0THp2jkGCHLhQ/UQtFcDdEbDUZKxvpogPZkA,human
167.0,270.0,6.01255138882568,356.0,11.0,ItaoTAewq0THp2jkGCHLhQ/Z_F_xErq7imBKklbY-7doA,human
18.0,158.0,0.3812011143255116,91.0,9.0,ItaoTAewq0THp2jkGCHLhQ/voFe0nj4oc2yRFEnPP6vuw,human
8.0,5.0,3.1666666666666665,23.0,0.0,ItlFzWihjAg1o41KwsnOVQ/nnJ_3TrsgnT0ZoVEGQAoDQ,human
22.0,47.0,0.5641025641025641,97.0,4.0,IuAOKJ2dPHHeY_W7fW5GWQ/b2rvFX0gNxRJXeH4rN5Bdw,human
0.0,6.0,0.0,185.0,1.0,IuOt9h_6Lp9exUp7XALZ_Q/fXkkQ8XiFHahIUkOT_Wi6w,human
0.0,0.0,0.0,13.0,0.0,IuZgQO4uefOLxLHJHprqbQ/Zm_0kSEMZoJb4m2HLb7zgg,human
0.0,0.0,0.0,13.0,0.0,IuZgQO4uefOLxLHJHprqbQ/m7d9V8ow3zT8d-rbnV0pnw,human
10.0,28.0,0.4761904761904762,43.0,2.0,IumFOtUKTgtRPyvQrGi_pQ/kxCEdMioesP5K_ausU3Ccw,human
45.0,28.0,3.184615384615385,76.0,2.0,Iv8DdnVhCIUC0g10uFNDxQ/sVdHVdV8pkv6aXb_i75r8w,human
6.0,7.0,2.0,64.0,2.0,IvMF6w3yQKAcz8pXdVYV-w/8c0Io4iyugz5QBTma7Tpvg,human
0.0,1.0,0.0,25.0,2.0,IvgwxyaaZeViqHQYuTwCmw/bFL4rGnkClNEBjscuP5adg,human
17.0,15.0,2.166666666666667,44.0,2.0,Ivj64VFcZ5roRSAXriT_tg/ZjN5FLFNQIK65zXghvb2qQ,human
28.0,26.0,2.0,73.0,2.0,IvrADWkL1BX-Jry4ASGYiw/no4ts7xe2dvzP3vNDOQBpw,human
6.0,8.0,2.0,32.0,2.0,IwKnEDyh9ognmpsrUE8Klg/dFdsk8GBQKz1PyIIOEk0qQ,human
83.0,62.0,2.805299539170507,164.0,2.0,IwQ_AGMN9AC_r9b8jzy_mA/_JFRpMK2jCal5dqvYxeWcg,human
18.0,22.0,0.8571428571428571,30.0,2.0,IwVwk2URojxc_RI3T_08VQ/a6e8MwlhKzM5d7RtaD0_4w,human
0.0,0.0,0.0,10.0,0.0,IwZFrvCJCD-OeBIMb5H8QA/Ev-qRMRQu7-_Y4uVzgKEww,human
3.0,16.0,0.6,26.0,1.0,IwfO0VTeLbXsZb62RU3xAw/VGkGqe9D5TszA-LO8G-IwQ,human
8.0,6.0,2.4,14.0,1.0,Iwg7DbiT3bGS1JjIig7BWQ/wDpD7oVXJwLtNOwP6w5tMQ,human
327.0,184.0,4.658352229780801,169.0,7.0,Iwpoq3rpZ3WGMlwxqK2hrQ/IWwxdUi8XrCL4iKtcWJo3g,human
11.0,9.0,4.583333333333333,141.0,0.0,Ix0czrLp04jrJNWkuhWXZw/-SgbDtWBwtwLiKan5Pm6pQ,human
34.0,18.0,3.0,37.0,3.0,Ix3G0Y0Ag-0ehBIrOdk3Rg/WPyQQqIkWMMOgfYISwH7hg,human
5.0,2.0,0.0,13.0,1.0,Ix55idXEz0Z1uc9rw7E31w/GfNocMcxPcJj-Sa1U7F-mw,human
2.0,5.0,0.4,22.0,0.0,IxOQHb8ZIihy5xtEMruz_Q/4UNSPBAloq-zDe1VHEF4kg,human
18.0,34.0,0.5294117647058824,104.0,4.0,IxRI3Wf4-449mSNsE-W_pg/AyBI5aw5rUX2nBHABi0QOQ,human
3.0,11.0,0.25,26.0,4.0,Ixr0RYdO_bI06lQVny-XdA/VFapAVJH6-FPRFnZV91STA,human
8.0,17.0,1.4666666666666668,49.0,2.0,Iy5IbO1eIe5XaeKd5VM7vQ/1vPrSLmexdO6P8C3u_MTSA,human
3.0,19.0,1.1111111111111112,79.0,4.0,Iy8-U42KxAJ42RDkp9MK9w/YMzrkQ_dMhIMXN-zMigDqA,human
3.0,19.0,1.1111111111111112,79.0,4.0,Iy8-U42KxAJ42RDkp9MK9w/hU82xwm2YvU8AOosEaQPeg,human
0.0,0.0,0.0,27.0,0.0,IyMke193ZCz7Tflj6ZM07A/44H8mTJoEIUp091ZZ1CQPw,human
5.0,8.0,0.625,27.0,0.0,IyQ1ZLXKnxNDbLswoI4cng/yiSOo1dbdHp3Lqdm72TNIw,human
138.0,180.0,4.081965704903647,197.0,7.0,IyfocAGfAHLncCVJUujqTA/A_QZ6HlUb5sRQHhPa7SGzQ,human-bot
4.0,3.0,4.0,13.0,0.0,Iz8JkoW21e0dlPjiUdp02g/Bo_-l8tFrGAGVlzEy30nhA,human
28.0,30.0,3.833333333333333,191.0,3.0,IzhZffe_htAx20Wl_uVJjg/uU46PCvu-y2iUVi8ZFGxfw,human
43.0,86.0,1.3145833333333334,20.0,1.0,IzoH5zOi7ny4tgodQG8ZRg/K4UfKnfNtPEssgBAaXHB9w,human
43.0,86.0,1.3145833333333334,20.0,1.0,IzoH5zOi7ny4tgodQG8ZRg/m20LsxArh_rle8SjkUlRjg,human
15.0,18.0,2.0389610389610384,31.0,1.0,IzpYNpCQW0akCd7zRTbhOQ/KS0NDx97HFaXasRIqZJt5w,human
6.0,13.0,3.0,65.0,3.0,Izt3hiIFx-4NnmDVaOe8cg/Wm3G_esFFzwj-tAxvZrqtw,human
1.0,0.0,0.0,45.0,3.0,J-RNa1bQ4DCHLOP7Z1_Iww/lscLHcBFW9gNqHVnIcb2pw,human
5.0,5.0,1.3333333333333333,46.0,0.0,J-UrriYla-vkFZAcIvO6TA/J7-D3mgIYTmuQXAFapDSZg,human
16.0,23.0,1.6931818181818183,58.0,2.0,J0Mgleh126jlYxPyEfzyeA/YFe69gx2yWNK6V_OZwCxFg,human
1.0,7.0,0.14285714285714285,39.0,1.0,J0QXjcl0HmSsON-beG18JA/-GYCJ_eRnfPa7ut9RAUGXA,human
3.0,7.0,0.42857142857142855,65.0,2.0,J0UD7fl6CcJkiO0-mmvtig/uiIrS-SH0Rx1dAJrOzIsSQ,human
1.0,1.0,0.0,7.0,0.0,J0X0Sok-mox_uz9IuChqSg/k_fZ_GXUVjSo1DyQ3HWP5A,human
0.0,2.0,0.0,12.0,2.0,J0XeGNueEIf2b_YXezXPAA/lYRHmf1baJXnpKQhP2A53A,human
144.0,125.0,2.6500377928949357,199.0,10.0,J0faMLrya6B4zR56w_7nYQ/CiWjuB3u03_NEELJ8NCaZw,human
8.0,68.0,8.0,46.0,4.0,J0xQGtPS1HH1Y_RtipwD7g/SZczPZ0367SIYgj56v_mPw,human
19.0,21.0,0.9047619047619048,36.0,1.0,J1Qxp_1Gru27_keDLnKPVQ/2AJCAClC6f9hHc71nft7VA,human
7.0,7.0,2.6,22.0,1.0,J1SusNDdQxC_3pdmLPWZ7g/RFTd_BVkPmpmogf78HGEbA,human
16.0,4.0,3.0,37.0,2.0,J1VHm7uMAKrBBmF4t-MQ_A/EID9I-qfoydxo03BDCdDuw,human
22.0,25.0,3.2156862745098036,401.0,3.0,J20TVBHrTmZQt7oGGKj30g/MQkUwoCRYpk9DEp5ldp02g,human
7.0,1.0,5.0,10.0,0.0,J22gH7Ge-Ky4m468NL-4ug/f5cclwRys73yr8w-lzoU5A,human
0.0,1.0,0.0,11.0,2.0,J2MJzp4Rha-jzUDDJ_3QRQ/5UmiADctufP8-snzhOSsLQ,human
75.0,135.0,1.5788415124698312,132.0,5.0,J3QHBK5q5BTmhiC2AjVWqA/7BeR7JX4dNcliS8SuxtQCg,human
13.0,8.0,1.625,50.0,1.0,J3RsGZHN7mloZbICzsEhmA/W6vu0cMhPqJRXntv5yGvyQ,human
0.0,1.0,0.0,5.0,1.0,J3cnJCQbr8nec6cCidrpfg/degZQDMfIi4--y7vbsXdpg,human
1.0,2.0,0.5,37.0,1.0,J3dZnRS3h4QnvM0k-ObXLw/Bl6se5owuAdcIy6yTpqZ7Q,human
2.0,4.0,1.0,58.0,3.0,J3qrD1BdHe54pCjkzeYKzA/vpD9jyeTNKPS6ohSumV2GA,human
79.0,84.0,1.6538461538461535,148.0,9.0,J3sbfPImzksRHbiw3d68PQ/DEBBHjCcB7sXERlI2FlT1g,human
6.0,27.0,0.375,29.0,1.0,J3vnavClLplaznr-t8zISQ/--MiqJvAulMcPwBQ45NfKA,human
8.0,11.0,0.8,180.0,2.0,J4W5BmamiezQg_9Vi90MzA/TPgEHdXLwfFrHgQ_dazkVA,human
2.0,2.0,1.0,17.0,1.0,J4YeIOxFxvvdUE1RpNmTcA/dlJj2ItHN3etZp5YU4BYTA,human
10.0,24.0,0.25,32.0,1.0,J4ZWBDFR0GD5x6-9poYOtA/9IxD-WM-nKDE9yiVgxZuaw,human
47.0,42.0,1.175,74.0,3.0,J4yYy9FwDDm51dDLoj78hw/0otC2VyHMYrkhypSBwCXeQ,human
65.0,58.0,3.7569930069930075,56.0,2.0,J5BEBaubtRT6G_tBfco6Aw/MEe9FQThw-KUquSF_rvDEQ,human
0.0,2.0,0.0,35.0,0.0,J5BSmmZWnhio0PacJ8aKFQ/_48AAOhEVN8lwa6yq7e2ew,human
4.0,5.0,3.0,53.0,0.0,J5uoINzeqF2AyC9_2KP5lA/nCL3SqnuASJ0j-_naIChlQ,human
15.0,2.0,5.5,24.0,1.0,J68-r-ZXRdBfxvSaEVPjSg/IF1k_5tYCq2_SCnsQd1O8A,human
11.0,26.0,7.0,175.0,4.0,J69C88Gsn2BRFMoIlFIXkg/0JAoz7xTQf-KR-r00fY5mQ,human
4.0,21.0,1.5,70.0,2.0,J69C88Gsn2BRFMoIlFIXkg/_dpHugVv9Yu1ASh9nIWtxQ,human
130.0,473.0,0.49466950959488265,480.0,39.0,J6IgK8Y22FOUUpAsWWXaiA/O9IqImLn_e9GHiAJd9Wz7A,human
150.0,419.0,2.901098901098901,456.0,32.0,J6IgK8Y22FOUUpAsWWXaiA/PDCt7hagekI31wXrqJRrfQ,human
137.0,572.0,0.41222030981067126,409.0,38.0,J6IgK8Y22FOUUpAsWWXaiA/UhvUDs3tynV2aNhb9kFphA,human
4.0,0.0,0.0,9.0,0.0,J6KwBezXpSC1oQ3Zy47IYg/QAmfUqHsrXrbAvHdiREoJQ,human
0.0,1.0,0.0,4.0,0.0,J6f4KEPHghGEXdktgx4kfQ/ei3BH7irXjdItmVygstnvw,human
0.0,5.0,0.0,61.0,1.0,J8DAy5bJhAtroIDcjO9bRw/eKCdHRIPP2N4XJ5ofIyhPg,human
0.0,0.0,0.0,10.0,0.0,J8RrXON5nscJXDkNAGeYDw/xt8aX36C7PIPNRbb9SBk8A,human
0.0,1.0,0.0,14.0,0.0,J8mBnbxP3QWoGqP_3ouyTg/pmzLshOn0SC2QK9xc-DUeg,human
0.0,1.0,0.0,12.0,0.0,J9-hW4oohJtfZTEgk5c2yQ/EJ-rRlt3GWb8YtnhsVOxFA,human
0.0,0.0,0.0,10.0,0.0,J9_1Ox6C0Q6uIU0sGAjQ7g/eIBaIhqYjnnvP0LXxb_UGA,human
21.0,15.0,1.3571428571428572,94.0,1.0,J9pqj4KGl3Oqpi1vqhcBZg/sJFfYlEAgLSNzrBtPTolxw,human
38.0,339.0,1.5174812030075189,359.0,7.0,J9v7FwMCyLecRcDSrlMu_w/XLLFrf7jK6xg2NIvzz0RGQ,human
22.0,18.0,6.733333333333333,109.0,3.0,JA0-VtsrIRhMI9KUhE8V6g/T_b3_SbrtCDzYwwtIjHF6A,human
30.0,40.0,0.75,110.0,4.0,JA0lWyxat2nStioapTtvfw/8agdeC3qahm9yjg7_-aEUg,human
3.0,4.0,0.25,12.0,0.0,JA4PcLlE_r3-PEL8zC0EbA/SDIoVL2FyBNEHvWCiwU29A,human
86.0,69.0,4.300980392156863,214.0,5.0,JAAZe7jTrNgfyBn4PD_gOw/JAAZe7jTrNgfyBn4PD_gOw,human
2.0,1.0,1.0,24.0,2.0,JAAzvWOO5-VK_R6oYiHC0g/u4UHWg6vxWS5HUbLUzCY0w,human
40.0,38.0,2.1333333333333333,55.0,2.0,JBCRQ4IlaDb2iBAurcYZSA/oXaxPT6k118zv5iBuBZXbg,human
49.0,42.0,2.3,52.0,2.0,JBCRQ4IlaDb2iBAurcYZSA/wjeSEj09LHfvu6Nr0zSHVA,human
23.0,12.0,2.3,38.0,1.0,JBMoLzKQm-UaloyycnhiFg/r-xqvtF_B9mLtOwH3Acclg,human
94.0,147.0,16.93766233766234,424.0,11.0,JB_orx4DgRjNgXBIpl-APg/dVRG39nfsWUoGkVQOwWIjQ,human-bot
89.0,581.0,2.6996686132319994,288.0,15.0,JBbT--F7SgmfP13ZdWqxCw/U0XGqrZWynfs1GOhTkSMAg,human-bot
2.0,5.0,2.0,31.0,2.0,JBpF0fdOCsbAxGmV3HjpKg/1KOqvdm9C08GUVm_g_izkA,human
2.0,5.0,1.25,26.0,0.0,JCWhxeS3mV7M0cjhx041qQ/ChHgOXk5491prHcehFj-fQ,human
1.0,1.0,1.0,75.0,1.0,JCf6yvSF2qOVqd1cWcnDzA/pExwcyCydQM9AbT8e_UqAg,human
1.0,1.0,1.0,68.0,1.0,JCf6yvSF2qOVqd1cWcnDzA/wgRoO2DXBaACph7UooJH-g,human
0.0,0.0,0.0,89.0,0.0,JD0QgHdN2opkG7EaUR0u_g/5Ce8tP7UmwjCwOD7kx9AAw,human
3.0,2.0,0.0,54.0,0.0,JE4kid2Wlr59eD27S1_tqA/rYjs4LtsUxUplKeVBtA6Ug,human
3.0,2.0,2.0,114.0,0.0,JEOG69lyhOtlGfAmk4q4Hg/6SUFk754m2G6yWRjHs5MUg,human
0.0,1.0,0.0,7.0,1.0,JEnWXajA3XtA9loWklpXFg/OykL2_Qhkv2q2bCalcktAg,human
4.0,52.0,0.0975609756097561,114.0,4.0,JEvMuNlWtJtIRVRxwzOwig/uW7GmOHm7jaYHmIMDgV2yw,human
35.0,20.0,6.466666666666667,58.0,2.0,JExT7WuCLIndTyimg7dcAw/97quoLrLx0v5ZLlC-sFpnA,human
1.0,0.0,0.0,7.0,0.0,JFAUrQ4sLHw7gRubODtI-A/TqsWsupFXbr3KKLZlBBbKA,human
0.0,0.0,0.0,3.0,0.0,JFAUrQ4sLHw7gRubODtI-A/YnNO96YiCfvT4pFLm8UV_A,human
40.0,26.0,4.236363636363636,54.0,2.0,JFJRqes6nU6b-q6Rluv3hw/MHHZi-KmgfLsCqzyerqaGg,human
0.0,0.0,0.0,20.0,0.0,JFOjKjHVePww2q3WSBP-bQ/bLWXfgzn2EIXfhgMnLPXZg,human
12.0,24.0,0.9333333333333333,59.0,4.0,JFskNFiZiVRxLLsZXLSPqA/X3DZAfRrSWkn9Ur3yCSNqQ,human
7.0,46.0,1.2666666666666668,87.0,7.0,JG4azMi5nqtGh4YdqEpIug/ZhXwusPV6FN-0NDaRJeBgg,human
3.0,2.0,3.0,12.0,0.0,JGAycmevn8ieh8PKLWVeiA/kA4G2u0W8KZ86_SypokhdA,human
2.0,3.0,2.0,10.0,0.0,JGJhQ3evGtmpD62edEOPVA/bPpnI5cN8OT4qXTQX16qiA,human
0.0,2.0,0.0,100.0,0.0,JGwVxjgsAGgES-HTMOyOUA/GxR9IcgpimkbZ830z2DDKQ,human
0.0,2.0,0.0,100.0,0.0,JGwVxjgsAGgES-HTMOyOUA/I7WdHrXkytkgDo6pV_3pdQ,human
2.0,1.0,0.0,28.0,0.0,JH2XSsKNQ0X3QTuOyrb42Q/VbokpWxqQPfcZzh5KxwXHw,human
0.0,0.0,0.0,30.0,0.0,JHeEblGkcp6d1Vn7ogPvwg/z2mNQyHOXgPDXZAbWvFeKg,human
5.0,6.0,1.5,47.0,1.0,JHmQVQvOic9G_J2Eezx0cA/XMcE6UMX6XPi4JvwZgKNUA,human
17.0,22.0,8.38888888888889,84.0,2.0,JHtLy0Dj8aVHOTd2RxvJTA/7DGFkNPnv4NUamk6D46ksQ,human
3.0,3.0,0.0,272.0,1.0,JIM8lO8oxoIH31Tb9Z2lzw/gic9-7ycxkFJ1ubVLTEE-g,human
0.0,0.0,0.0,4.0,0.0,JINrGQOnK22zIMA77UasWw/rIY_NG5hj5qVm1yV1dKJQQ,human
1.0,0.0,0.0,40.0,2.0,JJlj3mGoi5bHN-orZHZfZQ/UMI-H7kd9fsMCHYKoUaOSw,human
0.0,2.0,0.0,41.0,1.0,JJqOpTQuvd4E_PCFcdJD8A/SDd3n0eDSK-QIPGlZgDZpw,human
3.0,3.0,2.5,43.0,0.0,JKHocoZSq1I6gs-jLT1-Bw/FKZMXvOkajTkSsb__KSaWg,human
3.0,3.0,2.5,43.0,0.0,JKHocoZSq1I6gs-jLT1-Bw/rWrbqilEPPv8RwblzI9C7Q,human
17.0,25.0,3.1153846153846154,104.0,3.0,JKPaGQZFkuYoWD838aLdaw/i2AgmGnnVyYcyHM-qKI5lg,human
17.0,25.0,3.1153846153846154,104.0,3.0,JKPaGQZFkuYoWD838aLdaw/qldEkAEQIjeYeOVN0vUsQA,human
41.0,104.0,2.393650793650793,303.0,7.0,JKXPPL8OfcHXgTiCjYlhbw/M-Ie3LgkCqfrrg4eAbrg6w,human
41.0,111.0,2.5142857142857142,144.0,6.0,JKXPPL8OfcHXgTiCjYlhbw/Rq4uwE-2z_xpNalqLloyUg,human
7.0,6.0,1.75,34.0,3.0,JKhu8dkHJPZUeSTrXTpjqg/2F8Up8YDNvGEGw4qizoRHA,human
2.0,4.0,1.3333333333333333,16.0,0.0,JKprp1NSUuffpopMhyX98A/r-6bnayVPceuqkY9zZPSHw,human
16.0,26.0,4.9393939393939394,110.0,9.0,JL9hHNyZvCS0tmeYPwarBg/zdmSqj8sH2BCLfoaVpSolw,human
1.0,398.0,0.00425531914893617,99.0,11.0,JLKCqRGgt7hvyC8tycIqYQ/JLKCqRGgt7hvyC8tycIqYQ,human
2.0,2.0,1.0,11.0,1.0,JLO3wibUh7GR58rx_2sYYw/Ea0eaFBwEw6odiR-Q4BLzw,human
5.0,8.0,1.1333333333333333,20.0,0.0,JLj9S26mDhGkSShqn7JQHA/RGDt5bUbqE9WM1uB3nET-g,human
12.0,17.0,1.375,52.0,0.0,JLq7xOlSFYgwg2_K96e35g/_ut8VmiEz6l3XrSP7HJS7w,human
125.0,213.0,3.1884057971014492,115.0,11.0,JMohMTXP5HlR_Ng8gl9tbA/no5zQ1ePGBn4Xh2fcTbMQA,human
6.0,7.0,3.1666666666666665,74.0,1.0,JMwhwfZcnIrFnTi0R5wmGA/s7vTf8xLL2TPLTn7HY0Hhg,human
